Year,Month,Date,Hour,Irradiance,Temperature,Relative Humidity,Wind Speed,Pressure,Power Generated(Per Hour)
2018,6,3,11,906.98,33.85,53.38,2.48,99.9,1.9
2018,6,3,12,881.52,34.33,51.12,2.29,99.79,1.9
2018,6,3,13,786.4,34.56,49.69,1.87,99.71,1.7
2018,6,3,14,621.38,34.5,48.75,1.11,99.68,1.3
2018,6,3,15,434.2,34.15,49.19,0.51,99.67,0.9
2018,6,3,16,221.98,33.53,51.81,0.96,99.69,0.4
2018,6,4,8,602.4,30.5,64.31,5.02,99.92,1.2
2018,6,4,9,771.5,31.84,59.62,4.23,99.92,1.6
2018,6,4,10,882.45,32.66,57.94,3.28,99.88,1.8
2018,6,4,11,934.67,33.05,56.94,2.6,99.81,2
2018,6,4,12,907.52,33.18,56.5,2.17,99.73,2
2018,6,4,13,811.95,33.12,56.81,2.35,99.66,1.7
2018,6,4,14,654.73,32.83,58.19,2.96,99.62,1.4
2018,6,4,15,450.25,32.33,60.25,3.75,99.61,0.9
2018,6,4,16,229.48,31.66,63.06,4.62,99.64,0.5
2018,6,5,8,611.65,30.62,63.75,4.32,100.01,1.2
2018,6,5,9,782.75,32.44,55.5,3.78,100,1.6
2018,6,5,10,896.42,33.67,51.88,2.67,99.95,1.9
2018,6,5,11,945.75,34.65,48,1.77,99.87,2
2018,6,5,12,923.8,35.46,43.75,1.15,99.78,2
2018,6,5,13,833.12,35.73,42.5,1.08,99.72,1.8
2018,6,5,14,682.27,35.32,44.75,1.52,99.67,1.4
2018,6,5,15,485.65,34.65,47.56,2.2,99.66,1
2018,6,5,16,263.5,33.76,52.62,2.89,99.68,0.5
2018,6,6,8,613.48,29.35,70.5,1.57,100.3,1.2
2018,6,6,9,783.08,30.24,65.06,1.79,100.29,1.6
2018,6,6,10,895.98,31.18,59.81,1.45,100.23,1.9
2018,6,6,11,939.88,32.05,55.88,0.88,100.14,2
2018,6,6,12,917.85,32.74,53.62,0.54,100.04,2
2018,6,6,13,827.92,33.34,50.5,0.72,99.95,1.8
2018,6,6,14,677.83,33.52,50.62,1.57,99.89,1.4
2018,6,6,15,480.73,33.35,51.19,2.81,99.87,1
2018,6,6,16,259.8,32.44,56.12,4.2,99.9,0.5
2018,6,7,8,623.98,28.67,73.88,4.98,100.16,1.2
2018,6,7,9,792.35,29.83,66.19,5.57,100.13,1.6
2018,6,7,10,905.73,30.93,60.31,5.74,100.06,1.9
2018,6,7,11,953.62,31.99,55.88,5.56,99.96,2
2018,6,7,12,932.27,32.96,52.94,5.19,99.85,2
2018,6,7,13,841.12,33.83,50.38,5.09,99.75,1.8
2018,6,7,14,689.6,34.44,48.5,4.99,99.68,1.4
2018,6,7,15,491.02,34.59,48.25,4.89,99.67,1
2018,6,7,16,266.1,33.85,52.06,4.32,99.7,0.5
2018,6,8,8,597.88,30.62,62.12,7.13,99.96,1.2
2018,6,8,9,766.83,32.13,54,7.37,99.95,1.6
2018,6,8,10,878.52,33.67,47.62,7.27,99.9,1.8
2018,6,8,11,919.55,34.92,43.5,7.11,99.79,1.9
2018,6,8,12,894.08,35.74,40.94,7.15,99.68,1.9
2018,6,8,13,798.95,36.12,39.44,7.59,99.57,1.7
2018,6,8,14,645.67,35.86,39.5,8.18,99.52,1.3
2018,6,8,15,445.33,35.04,41.19,8.24,99.49,0.9
2018,6,8,16,228.67,33.83,45.19,7.15,99.5,0.5
2018,6,9,8,602.92,31.24,60.69,8.2,99.83,1.2
2018,6,9,9,773,32.85,54.38,8.39,99.8,1.6
2018,6,9,10,884.2,34.24,49.12,8.44,99.71,1.8
2018,6,9,11,929.5,35.25,45.44,8.51,99.59,2
2018,6,9,12,903.45,35.86,43.44,8.58,99.46,2
2018,6,9,13,807.9,36.13,42.5,8.69,99.35,1.7
2018,6,9,14,652.23,35.69,43.75,8.93,99.3,1.4
2018,6,9,15,452.83,34.89,46.62,8.98,99.31,0.9
2018,6,9,16,236.15,33.86,50.56,8.54,99.37,0.5
2018,6,10,8,590.2,30.85,55.81,7.51,99.94,1.2
2018,6,10,9,760.6,33.1,49,7.58,99.9,1.5
2018,6,10,10,874.48,34.9,45.06,7.14,99.84,1.8
2018,6,10,11,882.5,36.1,42.56,6.72,99.74,1.9
2018,6,10,12,858.95,36.83,40.56,6.66,99.65,1.9
2018,6,10,13,767.15,37.01,39.69,6.71,99.57,1.6
2018,6,10,14,616.6,36.83,39.88,6.79,99.51,1.3
2018,6,10,15,422.23,36.46,40.81,7,99.5,0.9
2018,6,10,16,218.27,35.69,43.25,6.71,99.53,0.4
2018,6,11,8,560.33,31.06,65.75,8.1,100.01,1.1
2018,6,11,9,731.15,32.55,58.56,8.16,99.97,1.5
2018,6,11,10,845.9,33.82,52.75,8,99.89,1.8
2018,6,11,11,898.75,34.76,48.75,7.85,99.78,1.9
2018,6,11,12,869.52,35.33,46.38,7.79,99.69,1.9
2018,6,11,13,772.73,35.57,45.19,7.85,99.63,1.6
2018,6,11,14,616.35,35.55,44.88,7.99,99.57,1.3
2018,6,11,15,418.7,35.25,45.5,7.83,99.54,0.8
2018,6,11,16,213.7,34.48,48.12,6.88,99.56,0.4
2018,6,12,8,537.23,30.88,65.12,6.81,100.04,1.1
2018,6,12,9,707.73,32.23,59.31,6.83,100,1.4
2018,6,12,10,824.1,33.37,54.81,6.52,99.94,1.7
2018,6,12,11,864.33,34.23,51.31,6.31,99.84,1.8
2018,6,12,12,842.8,34.94,48.25,6.25,99.76,1.8
2018,6,12,13,752.9,35.34,46.44,6.2,99.68,1.6
2018,6,12,14,604.33,35.4,45.81,6.1,99.63,1.3
2018,6,12,15,414.92,35.09,46.62,5.91,99.61,0.8
2018,6,12,16,214.48,34.42,49.62,5.12,99.61,0.4
2018,6,13,8,532.67,31.18,60.19,6.32,100.1,1.1
2018,6,13,9,712.08,32.68,54.81,6.12,100.08,1.4
2018,6,13,10,827.85,33.96,51.06,5.44,100,1.7
2018,6,13,11,912.1,34.97,48.12,4.91,99.91,1.9
2018,6,13,12,891.98,35.65,45.75,4.72,99.8,1.9
2018,6,13,13,801.7,35.99,44.31,4.73,99.72,1.7
2018,6,13,14,650.83,35.85,44.19,4.81,99.65,1.3
2018,6,13,15,455.08,35.38,45.31,4.89,99.63,0.9
2018,6,13,16,241.02,34.69,48,4.64,99.66,0.5
2018,6,14,8,588.33,31.91,59.69,7.39,100.08,1.2
2018,6,14,9,762.62,33.19,55.19,7.15,100.07,1.5
2018,6,14,10,878.77,34,52.31,6.66,100.02,1.8
2018,6,14,11,923.92,34.5,50,5.99,99.95,2
2018,6,14,12,900.7,34.91,47.62,5.25,99.87,1.9
2018,6,14,13,810.52,35.21,45.62,4.49,99.8,1.7
2018,6,14,14,659.55,35.26,44.12,3.98,99.75,1.4
2018,6,14,15,463.08,35.18,42.62,3.69,99.72,0.9
2018,6,14,16,246.33,34.62,45.31,2.7,99.73,0.5
2018,6,15,8,561.88,31.71,45.44,4.89,100.13,1.1
2018,6,15,9,735.45,33.67,40.62,4.28,100.12,1.5
2018,6,15,10,853.9,35.26,36.5,3.44,100.07,1.8
2018,6,15,11,899.42,36.52,32.62,2.33,100,1.9
2018,6,15,12,881.42,36.97,31.81,1.28,99.92,1.9
2018,6,15,13,793.83,36.7,33.5,1.02,99.85,1.7
2018,6,15,14,644.98,36.3,35.5,1.41,99.8,1.3
2018,6,15,15,453.95,35.84,37.44,1.66,99.77,0.9
2018,6,15,16,240.25,35.22,41.19,1.85,99.78,0.5
2018,6,16,8,588.67,30.12,51.94,4.61,100.27,1.2
2018,6,16,9,760.3,32.47,39.25,4.83,100.26,1.5
2018,6,16,10,878.6,33.99,34,4.3,100.22,1.8
2018,6,16,11,934.7,35.1,30.38,3.76,100.14,2
2018,6,16,12,916.12,35.9,27.69,3.11,100.05,2
2018,6,16,13,827.27,36.4,26.06,2.49,99.98,1.7
2018,6,16,14,677.33,36.3,26.81,2.08,99.92,1.4
2018,6,16,15,479.7,35.66,30.44,2.06,99.89,1
2018,6,16,16,258.92,34.34,37.19,2.55,99.89,0.5
2018,6,17,8,590.6,31.28,44.75,6.85,100.27,1.2
2018,6,17,9,765.85,33.94,38.94,7.11,100.24,1.6
2018,6,17,10,885.02,35.44,37.56,6.54,100.15,1.8
2018,6,17,11,915.33,36.37,36.12,5.92,100.04,1.9
2018,6,17,12,896.5,36.92,34.75,5.41,99.94,1.9
2018,6,17,13,806.62,37.18,33.75,4.97,99.83,1.7
2018,6,17,14,655.38,37.12,33.19,4.73,99.77,1.4
2018,6,17,15,459.2,36.63,33.44,4.54,99.74,0.9
2018,6,17,16,244.4,35.76,35.25,3.87,99.77,0.5
2018,6,18,8,578.17,31.04,51.25,7.03,100.19,1.1
2018,6,18,9,753.17,33.01,43,6.84,100.17,1.5
2018,6,18,10,872.58,34.44,37.88,6.11,100.1,1.8
2018,6,18,11,945.17,35.58,34.44,5.47,100,2
2018,6,18,12,926.62,36.4,32.25,5,99.88,2
2018,6,18,13,837.85,36.96,30.81,4.65,99.78,1.8
2018,6,18,14,686.98,37.23,30.06,4.43,99.71,1.4
2018,6,18,15,488.65,37.05,30.56,4.37,99.68,1
2018,6,18,16,266.48,36.23,32.94,4.1,99.69,0.5
2018,6,19,8,578.7,31.47,55.38,7.1,100.14,1.1
2018,6,19,9,752.8,33.45,47.25,6.87,100.1,1.5
2018,6,19,10,871.08,35.02,42,6.4,100,1.8
2018,6,19,11,922.58,36.06,38.88,5.91,99.88,2
2018,6,19,12,902.88,36.59,37.06,5.31,99.77,2
2018,6,19,13,813.3,36.79,36.06,4.78,99.68,1.7
2018,6,19,14,665.52,36.65,36.12,4.29,99.62,1.4
2018,6,19,15,465.98,36.17,37.75,3.78,99.61,0.9
2018,6,19,16,252.48,35.09,42.62,3.05,99.64,0.5
2018,6,20,8,587,30.4,65,5.43,100.1,1.2
2018,6,20,9,760.67,31.75,59.38,5.19,100.08,1.5
2018,6,20,10,878.9,32.88,54.88,4.64,100.03,1.8
2018,6,20,11,949.55,33.87,50.94,4.08,99.94,2
2018,6,20,12,929.27,34.67,47.5,3.35,99.85,2
2018,6,20,13,840.58,35.2,44.81,2.66,99.77,1.8
2018,6,20,14,690.92,34.9,45.44,2.38,99.71,1.4
2018,6,20,15,494.1,34.23,48,2.52,99.68,1
2018,6,20,16,272.67,33.18,53.88,2.54,99.71,0.5
2018,6,21,8,590.85,30.32,62.75,5.35,100.13,1.2
2018,6,21,9,762.55,31.59,57.06,5.4,100.11,1.5
2018,6,21,10,878.35,32.52,53.69,5.16,100.05,1.8
2018,6,21,11,946.77,33.09,51.44,5.02,99.97,2
2018,6,21,12,924.62,33.45,49.62,5.12,99.87,2
2018,6,21,13,833.25,33.73,48,5.38,99.77,1.8
2018,6,21,14,680.8,33.89,47.06,5.63,99.7,1.4
2018,6,21,15,481.88,33.83,47.31,5.75,99.66,1
2018,6,21,16,260.92,33.38,49.19,5.49,99.67,0.5
2018,6,22,8,591.45,30.06,55.81,5.22,100.1,1.2
2018,6,22,9,764.52,31.3,52.06,5.11,100.09,1.5
2018,6,22,10,881.17,32.3,50.25,4.58,100.04,1.8
2018,6,22,11,885.95,33.21,48.19,4.17,99.95,1.9
2018,6,22,12,869.05,34.01,46,4.02,99.83,1.9
2018,6,22,13,778.95,34.36,44.81,4.13,99.72,1.6
2018,6,22,14,626.8,34.39,44.75,4.16,99.65,1.3
2018,6,22,15,432.05,34.16,45.5,4.09,99.63,0.9
2018,6,22,16,223.12,33.52,47.69,3.92,99.66,0.4
2018,6,23,8,577.15,30.26,53.88,3.96,100.07,1.1
2018,6,23,9,753.2,31.84,49.31,3.54,100.05,1.5
2018,6,23,10,872.8,33.14,46.94,3.02,99.95,1.8
2018,6,23,11,944.98,33.94,44.81,2.75,99.85,2
2018,6,23,12,923.77,34.47,43.31,2.56,99.74,2
2018,6,23,13,834.15,34.63,43.06,2.47,99.67,1.8
2018,6,23,14,682.38,34.63,43.69,2.63,99.63,1.4
2018,6,23,15,482.27,34.4,44.94,2.89,99.62,1
2018,6,23,16,258.27,33.83,47.38,3.19,99.64,0.5
2018,6,24,8,559.1,30.48,54.31,5.01,100.14,1.1
2018,6,24,9,737.27,31.76,48.81,4.58,100.13,1.5
2018,6,24,10,860.35,32.84,45.81,4.04,100.08,1.8
2018,6,24,11,915.73,33.83,43.31,3.7,99.99,1.9
2018,6,24,12,898.02,34.83,40.88,3.55,99.9,1.9
2018,6,24,13,810.5,35.45,39.19,3.52,99.8,1.7
2018,6,24,14,660.98,35.69,38.44,3.51,99.73,1.4
2018,6,24,15,465.48,35.48,38.94,3.48,99.7,0.9
2018,6,24,16,250.05,34.76,41.56,3.17,99.73,0.5
2018,6,25,8,600.92,29.74,52.12,5.23,100.17,1.2
2018,6,25,9,774.8,31.45,45.31,5.3,100.15,1.6
2018,6,25,10,893.4,32.75,43.25,4.65,100.08,1.8
2018,6,25,11,942.85,33.75,41.88,4.26,99.96,2
2018,6,25,12,922.8,34.62,40.25,4.27,99.82,2
2018,6,25,13,832.77,35.33,38.62,4.16,99.71,1.8
2018,6,25,14,682.25,35.76,37.5,3.78,99.65,1.4
2018,6,25,15,484.23,35.6,37.88,3.54,99.61,1
2018,6,25,16,263.12,34.73,41.25,3.26,99.61,0.5
2018,6,26,8,592.98,30.19,54.88,5.75,100.03,1.2
2018,6,26,9,768.4,31.84,48.5,5.55,100.02,1.6
2018,6,26,10,888.12,33.37,43.69,5.1,99.93,1.8
2018,6,26,11,906.42,34.76,39.69,4.75,99.81,1.9
2018,6,26,12,897.1,36,36,4.51,99.68,1.9
2018,6,26,13,815.42,36.98,33,4.39,99.55,1.7
2018,6,26,14,670.15,37.26,31.81,4.01,99.45,1.4
2018,6,26,15,477.5,36.58,33.5,3.06,99.46,1
2018,6,26,16,261.73,34.92,40.31,1.43,99.55,0.5
2018,6,27,8,581.75,29.91,60.62,6.2,99.91,1.2
2018,6,27,9,755.8,31.58,53.06,6.13,99.88,1.5
2018,6,27,10,874.1,33.22,47.19,5.57,99.81,1.8
2018,6,27,11,923.42,34.73,42.25,5.01,99.71,2
2018,6,27,12,900.75,35.9,38.31,4.3,99.62,1.9
2018,6,27,13,808.92,36.51,35.25,3.4,99.56,1.7
2018,6,27,14,655.92,36.51,34.69,3.02,99.5,1.4
2018,6,27,15,457.3,35.74,37.69,3.01,99.48,0.9
2018,6,27,16,241.8,34.41,43.38,2.9,99.53,0.5
2018,6,28,8,557.3,29.51,65.12,4.68,100.02,1.1
2018,6,28,9,732.38,30.98,57.69,5.05,100.02,1.5
2018,6,28,10,852.12,32.1,53,4.63,99.99,1.8
2018,6,28,11,906.9,32.8,50.31,3.85,99.93,1.9
2018,6,28,12,888.88,33.15,48.62,3.22,99.85,1.9
2018,6,28,13,800.62,33.34,47.06,2.88,99.77,1.7
2018,6,28,14,650.75,33.5,45.81,2.73,99.72,1.3
2018,6,28,15,456.7,33.38,46.31,2.66,99.69,0.9
2018,6,28,16,244.52,32.67,50.62,2.19,99.71,0.5
2018,6,29,8,579.75,28.57,66.75,4.52,100.14,1.1
2018,6,29,9,755.9,29.81,58.94,4.49,100.12,1.5
2018,6,29,10,875.85,30.81,52.88,4.17,100.06,1.8
2018,6,29,11,924.73,31.64,48.75,3.66,99.98,2
2018,6,29,12,907.58,32.42,46.38,3.05,99.88,2
2018,6,29,13,820.77,33.08,45,2.64,99.78,1.7
2018,6,29,14,671.48,33.51,43.62,2.54,99.72,1.4
2018,6,29,15,474.4,33.55,43.19,2.57,99.69,1
2018,6,29,16,257.15,33.12,44.38,2.76,99.7,0.5
2018,6,30,8,597.4,27.87,63.44,4.28,100.36,1.2
2018,6,30,9,773.5,28.51,56.81,4.35,100.37,1.6
2018,6,30,10,893.15,29.1,53.44,4.17,100.31,1.8
2018,6,30,11,935.15,29.69,51.31,3.93,100.22,2
2018,6,30,12,918.48,30.44,48.62,3.4,100.1,2
2018,6,30,13,833.27,31.12,46.62,2.56,99.98,1.8
2018,6,30,14,686.08,31.4,47.06,1.61,99.9,1.4
2018,6,30,15,491.6,31.45,47.12,0.62,99.87,1
2018,6,30,16,271.77,31.28,47.56,0.85,99.89,0.5
2018,7,1,8,584.15,29.4,61.88,1.94,100.24,1.2
2018,7,1,9,758.75,30.66,54.31,1.6,100.24,1.5
2018,7,1,10,878.15,31.59,50.31,1.44,100.21,1.8
2018,7,1,11,894.35,32.33,46.88,1.33,100.14,1.9
2018,7,1,12,874.9,32.74,46.06,1.24,100.06,1.9
2018,7,1,13,788.4,32.94,45.81,1.21,100,1.7
2018,7,1,14,642.33,32.98,46.12,1.38,99.93,1.3
2018,7,1,15,449.8,32.8,47,1.67,99.9,0.9
2018,7,1,16,238.83,32.35,48.69,2.09,99.9,0.5
2018,7,2,8,577.85,29.83,59.88,2.49,100.16,1.1
2018,7,2,9,754.77,31.3,53.88,2,100.13,1.5
2018,7,2,10,876.8,32.41,50.94,1.46,100.08,1.8
2018,7,2,11,952.38,33.48,46.62,1.21,99.99,2
2018,7,2,12,936.35,34.33,43.75,1.36,99.91,2
2018,7,2,13,851.55,34.67,43.38,1.81,99.83,1.8
2018,7,2,14,705.67,34.63,43.88,2.38,99.77,1.5
2018,7,2,15,510.67,34.36,44.62,3,99.75,1
2018,7,2,16,287.48,33.68,46.81,3.71,99.77,0.6
2018,7,3,8,613.88,26.8,79.69,4.32,100.28,1.2
2018,7,3,9,787.05,28.03,71.25,4.14,100.27,1.6
2018,7,3,10,904.77,29.53,63.25,3.71,100.21,1.9
2018,7,3,11,923.35,30.94,56.94,3.02,100.12,2
2018,7,3,12,906.85,32.01,53.56,2.27,100.04,2
2018,7,3,13,820.92,32.81,50.06,1.83,99.96,1.7
2018,7,3,14,671.95,33.19,47.25,1.57,99.9,1.4
2018,7,3,15,476.42,33.03,48.44,1.56,99.85,1
2018,7,3,16,258.85,32.51,52.06,1.99,99.85,0.5
2018,7,4,8,599.15,29.15,62.56,4.42,100.25,1.2
2018,7,4,9,776.6,31.3,53.19,4.43,100.26,1.6
2018,7,4,10,897.23,32.89,47.44,4.17,100.21,1.9
2018,7,4,11,935,33.97,42.69,4.24,100.1,2
2018,7,4,12,919.5,34.8,39.19,4.25,99.99,2
2018,7,4,13,833.23,35.37,36.94,4.14,99.88,1.8
2018,7,4,14,685.08,35.55,35.94,3.79,99.81,1.4
2018,7,4,15,488.9,35.22,36.94,3.29,99.79,1
2018,7,4,16,268.65,34.09,43.44,2.58,99.82,0.5
2018,7,5,8,580.88,30.13,58.5,5.4,100.24,1.2
2018,7,5,9,759.67,31.89,50.62,5.22,100.2,1.5
2018,7,5,10,882.12,33.24,46.44,4.54,100.13,1.8
2018,7,5,11,934,34.29,42.94,4.11,100.02,2
2018,7,5,12,918.8,35.06,39.94,3.77,99.89,2
2018,7,5,13,833.1,35.66,37.38,3.42,99.79,1.8
2018,7,5,14,685.25,35.82,36.81,2.96,99.72,1.4
2018,7,5,15,489.42,35.47,39,2.59,99.69,1
2018,7,5,16,269.58,34.4,44.81,2.81,99.71,0.5
2018,7,6,8,592.4,30.47,56.88,6.39,100.11,1.2
2018,7,6,9,767.62,32.5,50.44,6.75,100.08,1.6
2018,7,6,10,886.83,34.09,46.31,6.68,99.99,1.8
2018,7,6,11,907.25,34.94,44,6.69,99.88,1.9
2018,7,6,12,889.77,35.4,42.38,6.87,99.76,1.9
2018,7,6,13,801.58,35.45,41.44,7.06,99.67,1.7
2018,7,6,14,649.1,35.12,41.69,6.97,99.62,1.3
2018,7,6,15,451.1,34.63,42.69,6.62,99.61,0.9
2018,7,6,16,238.52,33.86,45.12,5.64,99.65,0.5
2018,7,7,8,561.02,29.9,61.44,5.94,99.98,1.1
2018,7,7,9,738.5,31.7,54.12,6.07,99.98,1.5
2018,7,7,10,860.67,33.02,48.38,5.93,99.91,1.8
2018,7,7,11,915.6,33.85,44.38,5.98,99.81,1.9
2018,7,7,12,898.4,34.32,42.38,5.98,99.71,1.9
2018,7,7,13,811.9,34.37,42.25,6,99.63,1.7
2018,7,7,14,664.1,34.05,43.62,6.2,99.58,1.4
2018,7,7,15,469.75,33.52,45.75,6.35,99.56,1
2018,7,7,16,254.52,32.83,48.94,5.86,99.6,0.5
2018,7,8,8,565.42,29.63,63.12,6.51,99.94,1.1
2018,7,8,9,745,31.32,54.12,7.31,99.89,1.5
2018,7,8,10,869,32.8,46,8.09,99.8,1.8
2018,7,8,11,924.9,34.17,40.44,8.34,99.69,2
2018,7,8,12,910.1,35.22,37.75,8.28,99.6,2
2018,7,8,13,826.35,35.45,37.5,8.37,99.51,1.7
2018,7,8,14,680.77,35.27,38.31,8.42,99.45,1.4
2018,7,8,15,487.8,34.74,39.94,7.97,99.46,1
2018,7,8,16,270.45,33.62,43.56,6.8,99.54,0.5
2018,7,9,8,557.62,30.4,54.19,6.83,99.93,1.1
2018,7,9,9,734.75,32.01,47.75,7.38,99.91,1.5
2018,7,9,10,857.75,33.5,43.88,7.37,99.84,1.8
2018,7,9,11,926.4,34.73,41.12,7.11,99.73,2
2018,7,9,12,907.7,35.55,39.31,6.87,99.62,2
2018,7,9,13,817.5,35.33,39.88,6.51,99.54,1.7
2018,7,9,14,664.62,34.57,42.31,6.21,99.51,1.4
2018,7,9,15,463.8,33.77,45.19,6.13,99.51,0.9
2018,7,9,16,243.92,32.89,49.12,5.87,99.53,0.5
2018,7,10,8,553.92,29.02,66.38,4.98,100.18,1.1
2018,7,10,9,734.05,30.56,55.06,5.35,100.11,1.5
2018,7,10,10,859.73,31.55,51.12,5.82,100.02,1.8
2018,7,10,11,894.45,32.4,50,5.98,99.95,1.9
2018,7,10,12,879.62,32.93,50,5.96,99.87,1.9
2018,7,10,13,793.67,33.01,51,5.99,99.78,1.7
2018,7,10,14,644.15,32.8,51.94,6.19,99.71,1.3
2018,7,10,15,448.92,32.73,51.69,6.37,99.69,0.9
2018,7,10,16,241.83,32.3,53.44,5.69,99.69,0.5
2018,7,11,8,558.08,28.88,66.25,6.3,100.08,1.1
2018,7,11,9,736.4,30.65,57.19,6.66,100.05,1.5
2018,7,11,10,860.02,32.2,50.75,6.36,99.98,1.8
2018,7,11,11,915.42,33.41,47.19,6.08,99.89,1.9
2018,7,11,12,895.42,34.25,45.06,6.36,99.78,1.9
2018,7,11,13,799.92,34.41,45.12,7,99.69,1.7
2018,7,11,14,640.27,33.72,47.69,7.39,99.65,1.3
2018,7,11,15,440.25,32.89,50.69,7.51,99.65,0.9
2018,7,11,16,232.02,32.07,53.62,7.21,99.7,0.5
2018,7,12,8,547.98,29.17,66.25,7.16,100.08,1.1
2018,7,12,9,739.4,30.77,58.81,7.76,100.08,1.5
2018,7,12,10,867.62,32.17,53.5,7.62,100.01,1.8
2018,7,12,11,917.95,33.31,50.12,7.2,99.89,1.9
2018,7,12,12,899.6,34.25,47.69,7.12,99.77,1.9
2018,7,12,13,811.67,34.66,46.62,7.3,99.66,1.7
2018,7,12,14,660.12,34.4,47.38,7.31,99.6,1.4
2018,7,12,15,462.5,33.89,48.56,7.07,99.58,0.9
2018,7,12,16,242.45,33.16,50.94,6.34,99.6,0.5
2018,7,13,8,548.95,29.55,63.19,7.1,99.97,1.1
2018,7,13,9,720.12,31.37,56,7.66,99.93,1.5
2018,7,13,10,834.83,32.9,51.06,7.78,99.86,1.7
2018,7,13,11,927.67,33.86,48.12,7.88,99.77,2
2018,7,13,12,905.8,34.25,45.94,8.29,99.69,2
2018,7,13,13,812.58,33.98,45.5,8.83,99.66,1.7
2018,7,13,14,657.48,33.28,47,8.94,99.64,1.4
2018,7,13,15,457.98,32.41,49.5,8.71,99.65,0.9
2018,7,13,16,242.77,31.3,53.81,7.83,99.68,0.5
2018,7,14,8,571.83,29.94,64.94,7.13,99.9,1.1
2018,7,14,9,749.02,31.68,57.06,7.33,99.87,1.5
2018,7,14,10,869.42,33.12,50.19,7.27,99.81,1.8
2018,7,14,11,902.7,34.19,45.25,7.35,99.71,1.9
2018,7,14,12,896.98,34.77,43.06,7.33,99.61,1.9
2018,7,14,13,817.83,34.81,43.06,7.31,99.53,1.7
2018,7,14,14,674.95,34.34,45,7.31,99.49,1.4
2018,7,14,15,483.55,33.69,47.69,7.39,99.49,1
2018,7,14,16,267.5,32.71,51.75,7.09,99.54,0.5
2018,7,15,8,570.48,31.12,58.94,7.48,99.83,1.1
2018,7,15,9,750.05,32.64,52.38,7.71,99.8,1.5
2018,7,15,10,873.1,33.94,47.94,7.53,99.74,1.8
2018,7,15,11,879.05,34.96,45.06,7.51,99.64,1.9
2018,7,15,12,870.8,35.67,43.19,7.6,99.53,1.9
2018,7,15,13,793.9,35.91,42.56,7.61,99.43,1.7
2018,7,15,14,652.33,35.81,42.88,7.37,99.36,1.4
2018,7,15,15,462,35.41,43.94,6.82,99.34,0.9
2018,7,15,16,249.98,34.6,46.69,5.84,99.38,0.5
2018,7,16,8,534.85,30.26,60.31,8.97,99.88,1.1
2018,7,16,9,721.88,32.02,53,9.37,99.83,1.5
2018,7,16,10,847.25,33.61,47.5,9.3,99.76,1.8
2018,7,16,11,927.62,34.72,44.38,9.07,99.65,2
2018,7,16,12,915.12,35.5,42.56,8.98,99.54,2
2018,7,16,13,830.7,35.77,42,9,99.46,1.8
2018,7,16,14,680.4,35.58,42.44,8.96,99.41,1.4
2018,7,16,15,480.85,35.01,43.69,8.74,99.42,1
2018,7,16,16,259.48,34.15,45.81,8.2,99.47,0.5
2018,7,17,8,551.52,30.19,55.81,8.07,99.96,1.1
2018,7,17,9,735.73,32.08,50.06,8.57,99.92,1.5
2018,7,17,10,864.77,33.92,45.81,8.63,99.84,1.8
2018,7,17,11,928.85,35.22,43.12,8.55,99.7,2
2018,7,17,12,913.88,35.91,41.56,8.46,99.58,2
2018,7,17,13,827.23,36.14,40.94,8.26,99.48,1.7
2018,7,17,14,679.77,36.01,41.19,7.87,99.41,1.4
2018,7,17,15,483.08,35.54,42.56,7.36,99.41,1
2018,7,17,16,260.65,34.59,45.69,6.36,99.46,0.5
2018,7,18,8,564.62,29.69,59.5,7.5,100.01,1.1
2018,7,18,9,742.33,31.41,52.25,7.36,100.02,1.5
2018,7,18,10,865.05,32.78,47.69,7.16,99.95,1.8
2018,7,18,11,931.65,33.68,45.25,6.97,99.85,2
2018,7,18,12,913.58,34.44,43.38,6.77,99.75,2
2018,7,18,13,821.15,35.03,41.94,6.61,99.64,1.7
2018,7,18,14,664.85,35.42,41.06,6.51,99.56,1.4
2018,7,18,15,466.48,35.34,41.38,6.37,99.52,0.9
2018,7,18,16,246.85,34.69,43.94,5.57,99.54,0.5
2018,7,19,8,539.27,30.55,60.62,6.8,99.98,1.1
2018,7,19,9,719.7,32.05,55.12,6.64,99.96,1.5
2018,7,19,10,844.92,33.33,50.62,6.19,99.9,1.7
2018,7,19,11,912.25,34.2,47.5,5.9,99.79,1.9
2018,7,19,12,897.42,34.78,45.44,5.75,99.66,1.9
2018,7,19,13,811.6,35.04,44.5,5.5,99.56,1.7
2018,7,19,14,661.83,35.05,44.38,5.11,99.54,1.4
2018,7,19,15,463.15,34.59,46,4.65,99.56,0.9
2018,7,19,16,245.1,33.5,51.5,3.82,99.61,0.5
2018,7,20,8,536.15,29.46,66.12,6.75,100.05,1.1
2018,7,20,9,720.12,30.79,60,7.3,100.03,1.5
2018,7,20,10,849.9,32.03,54.75,7.24,99.97,1.8
2018,7,20,11,912.7,33.06,50.56,6.88,99.88,1.9
2018,7,20,12,902.38,33.94,47.06,6.55,99.78,1.9
2018,7,20,13,820.85,34.41,45,6.39,99.69,1.7
2018,7,20,14,676.3,34.44,44.38,6.3,99.62,1.4
2018,7,20,15,483.45,34.17,45.06,5.93,99.6,1
2018,7,20,16,266.23,33.34,48.69,5.04,99.63,0.5
2018,7,21,8,571.8,29.74,63.25,6.77,100.15,1.1
