YEAR,MO,DY,HR,Irradiance,Temperature,Pressure,Relative Humidity,Wind Speed,Column E X 50,SOLAR(KWhr),WIND(KWhr),S+W(KWhr)
2020,7,31,5,9.77,25.75,99.89,90.25,3.64,488.5,0.73275,0.728,1.46075
2020,7,31,6,118.29,26.25,99.97,87,4.23,5914.5,8.87175,0.846,9.71775
2020,7,31,7,284.12,27.14,100.03,82.56,4.81,14206,21.309,0.962,22.271
2020,7,31,8,495.05,28.18,100.07,77.62,5.48,24752.5,37.12875,1.096,38.22475
2020,7,31,9,709.97,29.03,100.03,74.44,5.8,35498.5,53.24775,1.16,54.40775
2020,7,31,10,866.8,29.87,99.96,71.56,5.92,43340,65.01,1.184,66.194
2020,7,31,11,904.38,30.71,99.86,68.5,5.76,45219,67.8285,1.152,68.9805
2020,7,31,12,879.62,31.5,99.76,65.62,5.46,43981,65.9715,1.092,67.0635
2020,7,31,13,779.66,32.03,99.67,63.69,5.07,38983,58.4745,1.014,59.4885
2020,7,31,14,651.88,32.19,99.61,63.31,4.48,32594,48.891,0.896,49.787
2020,7,31,15,443.24,31.9,99.59,65.44,3.69,22162,33.243,0.738,33.981
2020,7,31,16,228.91,31.34,99.62,69.69,2.91,11445.5,17.16825,0.582,17.75025
2020,7,31,17,58.91,30.32,99.68,77.88,2.53,2945.5,4.41825,0.506,4.92425
2020,7,31,18,0,29.37,99.74,81.94,2.89,0,0,0.578,0.578
2020,7,31,19,0,28.9,99.81,84.38,3.41,0,0,0.682,0.682
2020,7,31,20,0,28.51,99.88,87.12,3.8,0,0,0.76,0.76
2020,7,31,21,0,28.2,99.93,89.38,3.84,0,0,0.768,0.768
2020,7,31,22,0,27.98,99.91,90.88,3.75,0,0,0.75,0.75
2020,7,31,23,0,27.77,99.86,91.88,3.6,0,0,0.72,0.72
2020,8,1,0,0,27.54,99.82,92.5,3.53,0,0,0.706,0.706
2020,8,1,1,0,27.24,99.78,92.81,3.5,0,0,0.7,0.7
2020,8,1,2,0,26.89,99.76,92.88,3.23,0,0,0.646,0.646
2020,8,1,3,0,26.57,99.76,92.56,2.83,0,0,0.566,0.566
2020,8,1,4,0,26.33,99.8,91.94,2.72,0,0,0.544,0.544
2020,8,1,5,10.12,26.23,99.84,91.25,2.93,506,0.759,0.586,1.345
2020,8,1,6,95.98,26.49,99.91,89.31,3.54,4799,7.1985,0.708,7.9065
2020,8,1,7,258.16,26.71,99.98,87.94,3.84,12908,19.362,0.768,20.13
2020,8,1,8,401.49,27.01,100.03,86.38,3.99,20074.5,30.11175,0.798,30.90975
2020,8,1,9,495.33,27.34,100.06,83.81,4.47,24766.5,37.14975,0.894,38.04375
2020,8,1,10,574.95,27.62,100.04,81.38,4.82,28747.5,43.12125,0.964,44.08525
2020,8,1,11,612.26,27.98,99.99,79.19,4.7,30613,45.9195,0.94,46.8595
2020,8,1,12,576.95,28.41,99.92,77.12,4.13,28847.5,43.27125,0.826,44.09725
2020,8,1,13,532.91,29.07,99.83,74,3.32,26645.5,39.96825,0.664,40.63225
2020,8,1,14,456.27,29.84,99.76,70.31,2.86,22813.5,34.22025,0.572,34.79225
2020,8,1,15,338.47,30.23,99.73,68.5,2.8,16923.5,25.38525,0.56,25.94525
2020,8,1,16,164.15,30.14,99.76,70.69,2.64,8207.5,12.31125,0.528,12.83925
2020,8,1,17,45.28,29.32,99.81,78.31,2.33,2264,3.396,0.466,3.862
2020,8,1,18,0,28.39,99.87,82.06,2.58,0,0,0.516,0.516
2020,8,1,19,0,28.01,99.93,84,2.99,0,0,0.598,0.598
2020,8,1,20,0,27.69,99.99,85.81,3.28,0,0,0.656,0.656
2020,8,1,21,0,27.38,100.03,87.88,3.4,0,0,0.68,0.68
2020,8,1,22,0,27.07,100.01,89.81,3.42,0,0,0.684,0.684
2020,8,1,23,0,26.79,99.96,91.12,3.39,0,0,0.678,0.678
2020,8,2,0,0,26.55,99.9,92.19,3.24,0,0,0.648,0.648
2020,8,2,1,0,26.31,99.86,92.88,2.99,0,0,0.598,0.598
2020,8,2,2,0,26.08,99.83,93.25,2.89,0,0,0.578,0.578
2020,8,2,3,0,25.85,99.83,93.31,3.06,0,0,0.612,0.612
2020,8,2,4,0,25.63,99.86,93.12,3.39,0,0,0.678,0.678
2020,8,2,5,10.45,25.47,99.91,92.06,3.83,522.5,0.78375,0.766,1.54975
2020,8,2,6,105.59,25.85,99.96,88.12,4.5,5279.5,7.91925,0.9,8.81925
2020,8,2,7,263.77,26.35,100.02,83.81,4.48,13188.5,19.78275,0.896,20.67875
2020,8,2,8,435.79,27.19,100.05,78.75,4.41,21789.5,32.68425,0.882,33.56625
2020,8,2,9,630.87,28.09,100.05,74.94,4.39,31543.5,47.31525,0.878,48.19325
2020,8,2,10,760.86,28.94,99.99,72.31,4.53,38043,57.0645,0.906,57.9705
2020,8,2,11,722.28,29.55,99.9,70.69,4.63,36114,54.171,0.926,55.097
2020,8,2,12,624.47,29.84,99.81,70.31,4.7,31223.5,46.83525,0.94,47.77525
2020,8,2,13,566.66,29.81,99.73,71.38,4.8,28333,42.4995,0.96,43.4595
2020,8,2,14,420.95,29.51,99.69,73.56,4.94,21047.5,31.57125,0.988,32.55925
2020,8,2,15,330.49,28.85,99.66,77.56,5.07,16524.5,24.78675,1.014,25.80075
2020,8,2,16,186.78,28.01,99.69,82.94,4.97,9339,14.0085,0.994,15.0025
2020,8,2,17,42.86,27.18,99.74,87.88,4.5,2143,3.2145,0.9,4.1145
2020,8,2,18,0,26.62,99.79,90.88,4.32,0,0,0.864,0.864
2020,8,2,19,0,26.37,99.84,91.69,4.62,0,0,0.924,0.924
2020,8,2,20,0,26.22,99.87,92.25,4.87,0,0,0.974,0.974
2020,8,2,21,0,26.12,99.91,92.81,5.07,0,0,1.014,1.014
2020,8,2,22,0,26.07,99.9,92.88,5.52,0,0,1.104,1.104
2020,8,2,23,0,26,99.86,92.75,5.91,0,0,1.182,1.182
2020,8,3,0,0,25.9,99.81,92.38,5.85,0,0,1.17,1.17
2020,8,3,1,0,25.76,99.77,92.12,5.52,0,0,1.104,1.104
2020,8,3,2,0,25.55,99.73,92.19,4.5,0,0,0.9,0.9
2020,8,3,3,0,25.28,99.7,92.38,3.89,0,0,0.778,0.778
2020,8,3,4,0,25.04,99.71,92.56,4.27,0,0,0.854,0.854
2020,8,3,5,8.05,24.91,99.76,92.56,5.06,402.5,0.60375,1.012,1.61575
2020,8,3,6,60.3,25.3,99.83,90.75,5.75,3015,4.5225,1.15,5.6725
2020,8,3,7,163.2,26.06,99.9,86.69,5.91,8160,12.24,1.182,13.422
2020,8,3,8,296.29,27.08,99.94,81,6.24,14814.5,22.22175,1.248,23.46975
2020,8,3,9,434.76,28.18,99.94,75.88,6.42,21738,32.607,1.284,33.891
2020,8,3,10,439.15,29.21,99.89,72.12,6.4,21957.5,32.93625,1.28,34.21625
2020,8,3,11,445.74,29.96,99.8,69.69,6.18,22287,33.4305,1.236,34.6665
2020,8,3,12,423.18,30.42,99.69,68.25,5.86,21159,31.7385,1.172,32.9105
2020,8,3,13,480.92,30.58,99.62,68.06,5.46,24046,36.069,1.092,37.161
2020,8,3,14,288.03,30.32,99.57,69.69,5.09,14401.5,21.60225,1.018,22.62025
2020,8,3,15,186.46,29.83,99.55,72.94,4.72,9323,13.9845,0.944,14.9285
2020,8,3,16,88.3,29.19,99.6,77.69,4.01,4415,6.6225,0.802,7.4245
2020,8,3,17,36.91,28.3,99.64,84.5,3.26,1845.5,2.76825,0.652,3.42025
2020,8,3,18,0,27.62,99.69,86.88,3.26,0,0,0.652,0.652
2020,8,3,19,0,27.37,99.76,87.44,3.76,0,0,0.752,0.752
2020,8,3,20,0,27.12,99.83,87.81,4.3,0,0,0.86,0.86
2020,8,3,21,0,26.8,99.88,88.62,4.43,0,0,0.886,0.886
2020,8,3,22,0,26.51,99.87,89.38,4.36,0,0,0.872,0.872
2020,8,3,23,0,26.3,99.8,89.5,4.76,0,0,0.952,0.952
2020,8,4,0,0,26.08,99.73,89.56,5.31,0,0,1.062,1.062
2020,8,4,1,0,25.87,99.67,89.44,5.31,0,0,1.062,1.062
2020,8,4,2,0,25.56,99.61,90.56,4.74,0,0,0.948,0.948
2020,8,4,3,0,25.37,99.58,90.62,4.69,0,0,0.938,0.938
2020,8,4,4,0,25.26,99.61,90.44,4.84,0,0,0.968,0.968
2020,8,4,5,8.33,25.24,99.67,90.56,4.92,416.5,0.62475,0.984,1.60875
2020,8,4,6,75.95,25.87,99.74,87.75,5.61,3797.5,5.69625,1.122,6.81825
2020,8,4,7,186.74,26.73,99.78,84,5.69,9337,14.0055,1.138,15.1435
2020,8,4,8,331.19,28.11,99.81,77.69,6.38,16559.5,24.83925,1.276,26.11525
2020,8,4,9,407.4,29.23,99.82,71.5,7.42,20370,30.555,1.484,32.039
2020,8,4,10,596.92,30.01,99.79,66,7.91,29846,44.769,1.582,46.351
2020,8,4,11,631.85,30.57,99.73,62.25,7.91,31592.5,47.38875,1.582,48.97075
2020,8,4,12,494.53,30.93,99.64,60.12,7.81,24726.5,37.08975,1.562,38.65175
2020,8,4,13,466.12,30.97,99.56,60.12,7.52,23306,34.959,1.504,36.463
2020,8,4,14,319.34,30.74,99.49,62,7.07,15967,23.9505,1.414,25.3645
2020,8,4,15,276.16,30.22,99.46,64.88,6.67,13808,20.712,1.334,22.046
2020,8,4,16,111.63,29.36,99.46,68.81,6.21,5581.5,8.37225,1.242,9.61425
2020,8,4,17,33,28.22,99.48,72.88,5.98,1650,2.475,1.196,3.671
2020,8,4,18,0,27.31,99.53,75.31,5.98,0,0,1.196,1.196
2020,8,4,19,0,26.72,99.6,77.5,5.59,0,0,1.118,1.118
2020,8,4,20,0,26.21,99.67,79.88,5.1,0,0,1.02,1.02
2020,8,4,21,0,25.8,99.69,81.19,5.27,0,0,1.054,1.054
2020,8,4,22,0,25.42,99.65,82.69,5.61,0,0,1.122,1.122
2020,8,4,23,0,25.05,99.58,84.44,5.76,0,0,1.152,1.152
2020,8,5,0,0,24.79,99.49,85.44,5.88,0,0,1.176,1.176
2020,8,5,1,0,24.56,99.43,86.38,5.71,0,0,1.142,1.142
2020,8,5,2,0,24.41,99.4,86.56,5.56,0,0,1.112,1.112
2020,8,5,3,0,24.26,99.4,86.94,5.64,0,0,1.128,1.128
2020,8,5,4,0,24.16,99.45,87.62,5.61,0,0,1.122,1.122
2020,8,5,5,7.95,24.23,99.51,87.81,5.81,397.5,0.59625,1.162,1.75825
2020,8,5,6,83.24,25,99.58,85.38,6.42,4162,6.243,1.284,7.527
2020,8,5,7,184.26,26.38,99.65,80.56,7.05,9213,13.8195,1.41,15.2295
2020,8,5,8,346.91,28.17,99.68,73.94,8.27,17345.5,26.01825,1.654,27.67225
2020,8,5,9,445.5,29.77,99.66,67.69,9.05,22275,33.4125,1.81,35.2225
2020,8,5,10,674.19,31.21,99.6,61.94,9.19,33709.5,50.56425,1.838,52.40225
2020,8,5,11,676.85,32.38,99.5,58,9.12,33842.5,50.76375,1.824,52.58775
2020,8,5,12,605.73,32.9,99.38,56.69,9.05,30286.5,45.42975,1.81,47.23975
2020,8,5,13,626.09,32.71,99.29,57.81,8.86,31304.5,46.95675,1.772,48.72875
2020,8,5,14,402.11,32.45,99.24,59.25,8.64,20105.5,30.15825,1.728,31.88625
2020,8,5,15,343.47,32.07,99.23,61.25,8.25,17173.5,25.76025,1.65,27.41025
2020,8,5,16,166.22,31.34,99.27,64.62,7.74,8311,12.4665,1.548,14.0145
2020,8,5,17,53.33,29.97,99.35,69.38,7.5,2666.5,3.99975,1.5,5.49975
2020,8,5,18,0,28.77,99.44,72.5,7.72,0,0,1.544,1.544
2020,8,5,19,0,28.01,99.53,74.56,8.04,0,0,1.608,1.608
2020,8,5,20,0,27.35,99.6,76.31,8.19,0,0,1.638,1.638
2020,8,5,21,0,26.69,99.66,78.19,7.47,0,0,1.494,1.494
2020,8,5,22,0,26.19,99.68,79.56,6.62,0,0,1.324,1.324
2020,8,5,23,0,25.8,99.66,80.88,6.11,0,0,1.222,1.222
2020,8,6,0,0,25.55,99.6,81.81,6.07,0,0,1.214,1.214
2020,8,6,1,0,25.33,99.54,82.88,6.08,0,0,1.216,1.216
2020,8,6,2,0,25.1,99.49,84.62,5.81,0,0,1.162,1.162
2020,8,6,3,0,24.84,99.47,86.75,5.49,0,0,1.098,1.098
2020,8,6,4,0,24.63,99.49,88.75,5.08,0,0,1.016,1.016
2020,8,6,5,10.21,24.64,99.57,90,4.67,510.5,0.76575,0.934,1.69975
2020,8,6,6,109.8,25.76,99.68,85.56,5.31,5490,8.235,1.062,9.297
2020,8,6,7,275.31,27.44,99.76,79,5.66,13765.5,20.64825,1.132,21.78025
2020,8,6,8,414.77,29.3,99.82,72.06,6.11,20738.5,31.10775,1.222,32.32975
2020,8,6,9,622.46,30.85,99.83,67.06,6.17,31123,46.6845,1.234,47.9185
2020,8,6,10,610.96,32.01,99.79,63.56,5.88,30548,45.822,1.176,46.998
2020,8,6,11,621.38,32.57,99.72,62.12,5.46,31069,46.6035,1.092,47.6955
2020,8,6,12,601.07,32.91,99.62,61.75,5.17,30053.5,45.08025,1.034,46.11425
2020,8,6,13,539.15,32.9,99.55,62.25,5.12,26957.5,40.43625,1.024,41.46025
2020,8,6,14,529.65,32.61,99.51,63.88,5.31,26482.5,39.72375,1.062,40.78575
2020,8,6,15,402.58,31.98,99.49,67.44,5.37,20129,30.1935,1.074,31.2675
2020,8,6,16,236.59,30.86,99.51,74.81,5,11829.5,17.74425,1,18.74425
2020,8,6,17,55.93,29.61,99.57,82.5,4.88,2796.5,4.19475,0.976,5.17075
2020,8,6,18,0,28.9,99.62,85.75,5.38,0,0,1.076,1.076
2020,8,6,19,0,28.57,99.7,87.75,5.65,0,0,1.13,1.13
2020,8,6,20,0,28.28,99.78,88.94,5.58,0,0,1.116,1.116
2020,8,6,21,0,28.01,99.83,89.31,5.4,0,0,1.08,1.08
2020,8,6,22,0,27.71,99.83,89.69,5.14,0,0,1.028,1.028
2020,8,6,23,0,27.4,99.79,89.81,5.04,0,0,1.008,1.008
2020,8,7,0,0,27.05,99.75,89.94,5,0,0,1,1
2020,8,7,1,0,26.69,99.71,90.19,4.91,0,0,0.982,0.982
2020,8,7,2,0,26.33,99.69,90.81,4.49,0,0,0.898,0.898
2020,8,7,3,0,26.05,99.73,91.62,4,0,0,0.8,0.8
2020,8,7,4,0,25.89,99.79,92,3.69,0,0,0.738,0.738
2020,8,7,5,9.24,25.9,99.87,92,3.38,462,0.693,0.676,1.369
2020,8,7,6,99.82,26.65,99.96,87.94,3.69,4991,7.4865,0.738,8.2245
2020,8,7,7,263.41,27.87,100.04,81.88,3.67,13170.5,19.75575,0.734,20.48975
2020,8,7,8,431.57,29.43,100.09,74.38,4.62,21578.5,32.36775,0.924,33.29175
2020,8,7,9,547.53,30.69,100.09,69.19,5.17,27376.5,41.06475,1.034,42.09875
2020,8,7,10,787.47,31.69,100.04,65.44,5.15,39373.5,59.06025,1.03,60.09025
2020,8,7,11,719.01,32.33,99.96,63.5,4.79,35950.5,53.92575,0.958,54.88375
2020,8,7,12,743.47,32.71,99.87,62.06,4.42,37173.5,55.76025,0.884,56.64425
2020,8,7,13,641.18,32.62,99.79,62.38,3.83,32059,48.0885,0.766,48.8545
2020,8,7,14,464.07,32.37,99.75,63.69,2.99,23203.5,34.80525,0.598,35.40325
2020,8,7,15,376.21,31.8,99.75,67.62,2.28,18810.5,28.21575,0.456,28.67175
2020,8,7,16,199.8,30.97,99.79,71.94,2.3,9990,14.985,0.46,15.445
2020,8,7,17,51.91,29.91,99.85,80.81,2.02,2595.5,3.89325,0.404,4.29725
2020,8,7,18,0,29.15,99.9,83.06,2.49,0,0,0.498,0.498
2020,8,7,19,0,28.69,99.95,84.88,3.06,0,0,0.612,0.612
2020,8,7,20,0,28.27,100.01,86.94,3.51,0,0,0.702,0.702
2020,8,7,21,0,27.98,100.07,88.31,3.77,0,0,0.754,0.754
2020,8,7,22,0,27.79,100.07,89,3.92,0,0,0.784,0.784
2020,8,7,23,0,27.53,100.03,89.31,4.02,0,0,0.804,0.804
2020,8,8,0,0,27.22,99.97,89.94,4.03,0,0,0.806,0.806
2020,8,8,1,0,26.9,99.91,90.5,3.92,0,0,0.784,0.784
2020,8,8,2,0,26.62,99.88,90.88,3.75,0,0,0.75,0.75
2020,8,8,3,0,26.39,99.9,90.62,3.76,0,0,0.752,0.752
2020,8,8,4,0,26.18,99.94,89.88,3.88,0,0,0.776,0.776
2020,8,8,5,8.2,25.96,99.99,89.69,3.72,410,0.615,0.744,1.359
2020,8,8,6,64.29,26.41,100.08,86.5,3.98,3214.5,4.82175,0.796,5.61775
2020,8,8,7,189.48,27.08,100.14,81.81,4.55,9474,14.211,0.91,15.121
2020,8,8,8,314.99,28.05,100.15,76.25,5.83,15749.5,23.62425,1.166,24.79025
2020,8,8,9,542.35,28.94,100.11,71.62,6.3,27117.5,40.67625,1.26,41.93625
2020,8,8,10,715.22,30.12,100.06,66.81,6.08,35761,53.6415,1.216,54.8575
2020,8,8,11,817.63,31.23,99.97,62.94,5.75,40881.5,61.32225,1.15,62.47225
2020,8,8,12,805.23,31.96,99.86,60.69,5.38,40261.5,60.39225,1.076,61.46825
2020,8,8,13,581.76,32.31,99.79,59.94,4.47,29088,43.632,0.894,44.526
2020,8,8,14,421.12,32.32,99.75,60.38,3.63,21056,31.584,0.726,32.31
2020,8,8,15,300.66,31.94,99.73,63.44,2.95,15033,22.5495,0.59,23.1395
2020,8,8,16,151.95,31.24,99.73,67.56,2.53,7597.5,11.39625,0.506,11.90225
2020,8,8,17,36.24,30.11,99.78,77.06,1.75,1812,2.718,0.35,3.068
2020,8,8,18,0,29.41,99.84,80.31,1.44,0,0,0.288,0.288
2020,8,8,19,0,28.96,99.89,81.38,2.01,0,0,0.402,0.402
2020,8,8,20,0,28.33,99.93,84.12,2.64,0,0,0.528,0.528
2020,8,8,21,0,27.83,99.99,86.5,3.1,0,0,0.62,0.62
2020,8,8,22,0,27.4,100,88.38,3.32,0,0,0.664,0.664
2020,8,8,23,0,27,99.97,89.38,3.38,0,0,0.676,0.676
2020,8,9,0,0,26.68,99.93,90.44,3.23,0,0,0.646,0.646
2020,8,9,1,0,26.37,99.87,90.56,3.43,0,0,0.686,0.686
2020,8,9,2,0,26.05,99.82,90.5,3.52,0,0,0.704,0.704
2020,8,9,3,0,25.8,99.8,90,3.27,0,0,0.654,0.654
2020,8,9,4,0,25.58,99.82,89.69,3.14,0,0,0.628,0.628
2020,8,9,5,7.27,25.46,99.86,89.88,3.14,363.5,0.54525,0.628,1.17325
2020,8,9,6,60.12,25.89,99.95,87.25,3.76,3006,4.509,0.752,5.261
2020,8,9,7,149.64,26.3,100.03,84.62,4.21,7482,11.223,0.842,12.065
2020,8,9,8,248.41,26.9,100.08,81.5,4.82,12420.5,18.63075,0.964,19.59475
2020,8,9,9,306.31,27.87,100.07,77,5.17,15315.5,22.97325,1.034,24.00725
2020,8,9,10,374.9,28.83,100.03,73.06,5.36,18745,28.1175,1.072,29.1895
2020,8,9,11,381.74,29.53,99.94,70.38,5.7,19087,28.6305,1.14,29.7705
2020,8,9,12,415.05,30,99.83,68.5,5.97,20752.5,31.12875,1.194,32.32275
2020,8,9,13,364.2,30.26,99.73,67.44,5.94,18210,27.315,1.188,28.503
2020,8,9,14,347.47,30.22,99.68,67.62,5.45,17373.5,26.06025,1.09,27.15025
2020,8,9,15,229.79,29.83,99.68,70.12,4.47,11489.5,17.23425,0.894,18.12825
2020,8,9,16,116.48,29.15,99.72,74.75,3.47,5824,8.736,0.694,9.43
2020,8,9,17,30.8,28.15,99.78,82.12,2.84,1540,2.31,0.568,2.878
2020,8,9,18,0,27.36,99.84,85.19,2.98,0,0,0.596,0.596
2020,8,9,19,0,27.01,99.9,86.25,3.32,0,0,0.664,0.664
2020,8,9,20,0,26.73,99.97,87.19,3.87,0,0,0.774,0.774
2020,8,9,21,0,26.49,100.02,87.81,4.59,0,0,0.918,0.918
2020,8,9,22,0,26.27,100.02,88.69,5.16,0,0,1.032,1.032
2020,8,9,23,0,26,99.98,89.94,5.22,0,0,1.044,1.044
2020,8,10,0,0,25.7,99.94,91,5.09,0,0,1.018,1.018
2020,8,10,1,0,25.41,99.9,91.25,4.86,0,0,0.972,0.972
2020,8,10,2,0,25.16,99.86,90.88,4.66,0,0,0.932,0.932
2020,8,10,3,0,24.87,99.87,91,4.31,0,0,0.862,0.862
2020,8,10,4,0,24.58,99.9,91.56,3.88,0,0,0.776,0.776
2020,8,10,5,7.57,24.41,99.96,91.81,3.69,378.5,0.56775,0.738,1.30575
2020,8,10,6,80.39,24.9,100.02,88.88,4.29,4019.5,6.02925,0.858,6.88725
2020,8,10,7,207.27,25.56,100.09,86.19,4.27,10363.5,15.54525,0.854,16.39925
2020,8,10,8,333.73,26.87,100.12,80.62,4.51,16686.5,25.02975,0.902,25.93175
2020,8,10,9,526.41,28.61,100.08,73.25,4.65,26320.5,39.48075,0.93,40.41075
2020,8,10,10,718.84,30.36,100,65.88,4.58,35942,53.913,0.916,54.829
2020,8,10,11,723.14,31.66,99.89,60.94,4.5,36157,54.2355,0.9,55.1355
2020,8,10,12,639.47,32.4,99.79,59.56,4.3,31973.5,47.96025,0.86,48.82025
2020,8,10,13,602.7,32.68,99.72,58.94,4.31,30135,45.2025,0.862,46.0645
2020,8,10,14,500.51,32.49,99.7,59.62,4.12,25025.5,37.53825,0.824,38.36225
2020,8,10,15,322.28,31.94,99.7,62.12,3.67,16114,24.171,0.734,24.905
2020,8,10,16,178.91,30.94,99.75,67.81,3.02,8945.5,13.41825,0.604,14.02225
2020,8,10,17,44.57,29.4,99.84,77.19,2.53,2228.5,3.34275,0.506,3.84875
2020,8,10,18,0,28.29,99.95,82.19,2.66,0,0,0.532,0.532
2020,8,10,19,0,27.62,100.06,86.69,2.53,0,0,0.506,0.506
2020,8,10,20,0,27.24,100.13,89.62,2.39,0,0,0.478,0.478
2020,8,10,21,0,26.91,100.13,90.38,2.41,0,0,0.482,0.482
2020,8,10,22,0,26.68,100.09,90.12,3.03,0,0,0.606,0.606
2020,8,10,23,0,26.59,100.05,89.5,4.18,0,0,0.836,0.836
2020,8,11,0,0,26.4,100,90,4.98,0,0,0.996,0.996
2020,8,11,1,0,26.12,99.96,90.88,5.27,0,0,1.054,1.054
2020,8,11,2,0,25.76,99.92,91.81,4.92,0,0,0.984,0.984
2020,8,11,3,0,25.48,99.92,92.06,4.1,0,0,0.82,0.82
2020,8,11,4,0,25.29,99.95,92.38,3.35,0,0,0.67,0.67
2020,8,11,5,9.34,25.23,100,92.44,3.01,467,0.7005,0.602,1.3025
2020,8,11,6,102.23,25.92,100.09,88.94,3.59,5111.5,7.66725,0.718,8.38525
2020,8,11,7,288.3,26.74,100.18,85.25,3.71,14415,21.6225,0.742,22.3645
2020,8,11,8,449.87,28.19,100.22,78,3.99,22493.5,33.74025,0.798,34.53825
2020,8,11,9,634.05,29.69,100.22,70.44,4.15,31702.5,47.55375,0.83,48.38375
2020,8,11,10,684.6,30.98,100.17,64.62,4.28,34230,51.345,0.856,52.201
2020,8,11,11,656.16,31.95,100.09,61.44,4.19,32808,49.212,0.838,50.05
2020,8,11,12,649.57,32.67,99.97,58.88,4.06,32478.5,48.71775,0.812,49.52975
2020,8,11,13,600.28,33.16,99.88,56.56,4.06,30014,45.021,0.812,45.833
2020,8,11,14,579.57,33.32,99.81,55.5,3.97,28978.5,43.46775,0.794,44.26175
2020,8,11,15,431.05,32.87,99.78,58.31,3.55,21552.5,32.32875,0.71,33.03875
2020,8,11,16,221.67,32.01,99.81,63.5,3.12,11083.5,16.62525,0.624,17.24925
2020,8,11,17,47.04,30.47,99.89,74.88,2.59,2352,3.528,0.518,4.046
2020,8,11,18,0,29.26,99.99,80.31,2.76,0,0,0.552,0.552
2020,8,11,19,0,28.75,100.1,82.25,3.21,0,0,0.642,0.642
2020,8,11,20,0,28.31,100.19,84.25,3.67,0,0,0.734,0.734
2020,8,11,21,0,27.87,100.23,86,4.15,0,0,0.83,0.83
2020,8,11,22,0,27.42,100.21,87.44,4.44,0,0,0.888,0.888
2020,8,11,23,0,26.98,100.15,88.69,4.55,0,0,0.91,0.91
2020,8,12,0,0,26.53,100.08,89.5,4.58,0,0,0.916,0.916
2020,8,12,1,0,26.08,100.02,90.31,4.62,0,0,0.924,0.924
2020,8,12,2,0,25.65,99.99,91.25,4.26,0,0,0.852,0.852
2020,8,12,3,0,25.28,100,91.94,3.78,0,0,0.756,0.756
2020,8,12,4,0,25.01,100.04,92.31,3.36,0,0,0.672,0.672
2020,8,12,5,7.8,24.91,100.1,92.44,3.1,390,0.585,0.62,1.205
2020,8,12,6,85.25,25.65,100.19,88.69,3.51,4262.5,6.39375,0.702,7.09575
2020,8,12,7,221.77,26.54,100.28,83.56,3.71,11088.5,16.63275,0.742,17.37475
2020,8,12,8,385.91,27.91,100.34,76.62,4.25,19295.5,28.94325,0.85,29.79325
2020,8,12,9,474.79,29.17,100.34,70.81,4.53,23739.5,35.60925,0.906,36.51525
2020,8,12,10,581.97,30.19,100.3,66.44,4.62,29098.5,43.64775,0.924,44.57175
2020,8,12,11,577.75,31.06,100.2,62.88,4.57,28887.5,43.33125,0.914,44.24525
2020,8,12,12,586.9,31.72,100.09,60.88,4.3,29345,44.0175,0.86,44.8775
2020,8,12,13,527.82,32.14,99.98,60,4.01,26391,39.5865,0.802,40.3885
2020,8,12,14,413.92,32.44,99.91,59.19,3.81,20696,31.044,0.762,31.806
2020,8,12,15,291.23,32.39,99.88,59.88,3.44,14561.5,21.84225,0.688,22.53025
2020,8,12,16,148.46,31.82,99.92,63.56,2.65,7423,11.1345,0.53,11.6645
2020,8,12,17,33.25,30.51,99.99,73.19,1.83,1662.5,2.49375,0.366,2.85975
2020,8,12,18,0,29.35,100.07,78.81,1.72,0,0,0.344,0.344
2020,8,12,19,0,28.92,100.16,80.81,1.75,0,0,0.35,0.35
2020,8,12,20,0,28.51,100.24,82.12,1.93,0,0,0.386,0.386
2020,8,12,21,0,28.15,100.28,81.88,2.36,0,0,0.472,0.472
2020,8,12,22,0,27.78,100.25,81.12,3.07,0,0,0.614,0.614
2020,8,12,23,0,27.35,100.17,82.06,3.74,0,0,0.748,0.748
2020,8,13,0,0,26.9,100.1,83.44,4.27,0,0,0.854,0.854
2020,8,13,1,0,26.44,100.03,84.94,4.58,0,0,0.916,0.916
2020,8,13,2,0,26.03,99.98,86.5,4.54,0,0,0.908,0.908
2020,8,13,3,0,25.69,99.96,87.81,4.39,0,0,0.878,0.878
2020,8,13,4,0,25.38,99.96,88.88,4.22,0,0,0.844,0.844
2020,8,13,5,8.3,25.17,100.01,89.56,3.89,415,0.6225,0.778,1.4005
2020,8,13,6,75.95,25.63,100.09,87,3.85,3797.5,5.69625,0.77,6.46625
2020,8,13,7,197.48,26.36,100.16,83.12,3.7,9874,14.811,0.74,15.551
2020,8,13,8,320.53,27.55,100.17,77.12,4.45,16026.5,24.03975,0.89,24.92975
2020,8,13,9,482.15,28.85,100.14,71.62,4.84,24107.5,36.16125,0.968,37.12925
2020,8,13,10,499.27,30.23,100.09,66,4.79,24963.5,37.44525,0.958,38.40325
2020,8,13,11,505.82,31.51,100.02,61.56,4.42,25291,37.9365,0.884,38.8205
2020,8,13,12,444.77,32.34,99.91,59.5,3.94,22238.5,33.35775,0.788,34.14575
2020,8,13,13,434.26,32.82,99.8,57.81,3.78,21713,32.5695,0.756,33.3255
2020,8,13,14,394.77,32.91,99.73,57.69,3.77,19738.5,29.60775,0.754,30.36175
2020,8,13,15,296.71,32.57,99.69,59.62,3.61,14835.5,22.25325,0.722,22.97525
